text,label
"Allemagne: Angela Merkel ""profondément bouleversée"" par le drame de Münster
bfmtv.com/international/… LINK",0
Ferisports|CONCACAF Foot- féminin:3e Tour préliminaire du mondial France 2018 CONCACAF U-20 (F): Haïti s’incline lourdement face au Canada. dlvr.it/QCLBpP LINK,0
 j'en ai un moi au moins,0
@USER Dans les annÃ©es 1900 pour tuer Hitler quand il Ã©tait enfant,0
@USER @USER t’a pas mentionné toi mongol,0
Début de la deuxième journée au #SIA2018 avec un petit-déjeuner autour de l’inter-profession bétail et #viande en présence de parlementaires de la majorité LINK,0
marine le pen sur cnews @USER ans de laxisme fiasco de l'ideologie gauchiste,0
@USER Pauvre petite ð©me traiter de nazi alors que j ai dans ma famille des personnes qui ont Ã©tÃ© deportÃ© je ne vois pas oÃ¹ est le mal de citÃ© J Baker  comme exemple pour faire une Marianne mais dans vos petits cerveaux d islamos gauchistes tou,0
#Hitler DÃ©dicace #Collabos LINK,0
pour moi c’est impassable de fréquenter quelqu’un qui est contre le droit à l’avortement pcq tôt ou tard je finirais en prison pour meurtre,0
@USER surtout les noirs et les arabes au pire ils auront leur entretien mais qd le mec verra leur tête à ce m… @USER,0
"#Zamours #C8 #France2  #tpmp
#tex #balancetonporc
Le bordel qu'il a mis ce gros porc quand même LINK",1
cette météo islamo gauchiste fatigue elle pose vraiment problème dans mon dressing républicain,1
"Darmanin pr vs il est déjà coupable alors non il quittera pas 
Le gouvernement ça c est la meilleure ça sent le pourri ds cette affaire cette salauprie de femme une trainée qi veux la tête de cet homme il n'ya ps de viole un coup monté pr déstabiliser le gouvernement POINT👎 twitter.com/Ana_The_/statu…",1
"""@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER BrÃ»ler des livre pour une cause.
",0
"En se moquant de Loana, Gifi signe une pub #sexiste et #grossophobe  terrafemina.com/article/en-se-…",1
@USER @USER bah toi tu est encore moins je te le dis. tu beau etre pede jy suis pas donc bouge a... @USER,0
Ce jeudi 25 janvier se tient la première journée contre le #sexisme Et tout le monde s’en fout @USER @USER m.youtube.com/watch?v=H5Lr5p…,1
le pire j'aurais compris si c'était des renois parce que la france à plusieurs africain dans leur équipe @USER,0
 toi tu sais que être méchante ma pauvre je t'imaginais pas comme ça franchement pauline le karma va se retourner ,0
Surtout Habib #balancetonporc twitter.com/OnceRebifera/s…,0
@USER Apparement il a osé lui tenir la main plus de 5 sec ce perver !! #Balancetonporc #lesfeministesalacon,1
"""l'insupportable silence d'Angela Merkel"" : une lettre ouverte de professeurs et de journalistes dans @USER dénonce l'attitude de la chancelière vis-à-vis de la Hongrie de Viktor Orban et l'accuse de ""saper les valeurs européennes"" twitter.com/KaminskiMK/sta…",0
 wallah tg keske tu ouvre ta bouche de suceuse,0
"""@USER @USER @USER zemmour est un nazi ...
",1
"""@USER @USER Comment tu les trouves ? ð
",0
@USER @USER mais pauvre attardé de l'humour peut en faire sur n'importe quels supports évidemment que… @USER,0
La tribune de #CatherineDeneuve enfin traduite sur l'Olympe! Réactions dans la #bd #50NuancesDeGrecs chez @USER et bientôt sur @USER #leplusvieuxmétierdumonde #importuner #metoo #participeràundébatavecunesemainederetard @USER  @USER @USER LINK,0
"""@USER: La petite fille qui ne fait que m' insulter au phone là... Mon coup de tête là te rate vrai vrai... #ironie"" MDr",1
#MoiAussi : Dénonciation à la police ou aux journalistes? Ces deux animateurs ne s'entendent pas du tout sur la... fb.me/75LhZEYYQ,0
"Foot : France-Italie au Vélodrome de Marseille, revivez la rencontre des Bleues en images bit.ly/2DTxY2J #Marseille LINK",0
 on s'en fou royalement de votre vie,0
"J'abhorre la gestion des deniers publics par Ségolène Royal.
Je ne critique pas le fait qu'elle soit femme mais sa dramatique incompétence. twitter.com/luxphoton/stat…",0
@USER tin mais sont attardes les ching chong,0
@USER negre de maison.,1
"#Cavous Valérie trierweller ne veut pas donner d’avis sur #BalanceTonPorc, il est vrai que, elle,  c’est #balanceHollande",0
Et le prix du livre le plus #sexiste du mois est attribué à: LINK,1
du coup je regarde des vidéos de renois qui explique comment il faut exfolier son corp bla-bla-bla,0
Le traitement #sexiste #machiste et #patriarcal des #féminicides dans les médias doit cesser ! la colère gronde autour du lexique immonde des journalistes qui se repaissent du meurtre d'Alexia buzzfeed.com/mariekirschen/…,1
Oui. Mieux que notre Première Ministre du Canada. C’est certain.  lapresse.ca/international/…,0
@USER que fatiguer pr rien toi sale attarde,0
 c'est toi tu decois en vrai,0
"@USER C'est souvent le problÃ¨me des artistes, c'est quand ils ne sont plus lÃ  que leur Åuvre est jugÃ©e pour ce qu'elle est ... Du coup, il crÃ¨ve la faim de leur vivant, mais leurs Åuvres rapporteront gros, mais pas Ã  eux ...",0
 tu ml'as photoshopée,0
"La non-mixité entre mecs harceleurs ça dérange pas là...
#BalanceTonPorc
#BalanceTesPorcs twitter.com/MVariol/status…",0
 non je soutien harceleur,0
L'Invité Afrique - Christine Lagarde sur le Franc CFA: «Ce n'est pas au FMI de statuer» rfi.my/23Yt.t LINK,0
 PAS HOMME HOMME,1
salut cest celui qui fait le mongol en ranked — jsuis en larmes @USER,0
 oh Diana tu parles trop tu fais de la peine p’tite pute,0
rt @USER @USER @USER le bobo citadin pleure parce qu'1 vache va finir en steak dans nos assiettesil insurge su,0
ce journal est un torchon @USER comment donner la parole ce gauchiste de @USER qui ne respecte pas l @USER,0
 Oui as part moi connard MDR,0
"Et sa condamnation à 9 ans de prison pour viol en Italie ?
Aucune morale .... twitter.com/SivassporKulub…",0
"Angela Merkel se rend aujourd'hui à Paris pour une remise en route du chantier #Europe ! 
Avec comme priorité, l'avenir de la zone #euro twitter.com/LaCroix/status…",0
"""Un assassin, ma sÅur fait partie de ceux-lÃ ...
",0
"Le collectif #ensemblecontrelesexisme réuni ce matin pour formaliser l’engagement des 22 associations, réseaux, organisations et poursuivre la mobilisation lancée par @USER en 2016 #TFTC très engagé @USER #emmamyoux LINK",0
@USER ah si y'a l'une de mes préférés de mongol horde @USER,0
@USER @USER le terrorisme intellectuel serait ici de dire : « définition décoloniale du racisme est exclus… @USER,0
 et toi juste une diarrhé,0
"Trump : ""j'en ai une grosse de même! pis a pointe tout le temps par en par en haut!""
Sa femme:""Ah non y a pas dit ça,le monde son au courrant que c'est juste de la Bullshit pis que y'est pu capable!""🤣 #joke #blague #jokes #blagues #blaguedeTrump LINK",0
"Acceptant une soirée et une relation sexuelle, j'ai été séquestrée et violée pendant 2 jours. J""ai pu m'enfuir. Mon colloc lui a pété les 2 jambes car la plainte était impossible, on m'aurait considérée consentente. Personne n'a porté plainte. 1992. #balancetonporc",1
Bravo @USER #lui je suis la mÃªme  malade Ã  crevÃ© bravo ðâ¤ð¤â¤ð¥°â¤ðâ¤ð¨ðµâ¤ðºâ¤ð LINK,0
Dossier #Allemagne : Allemagne : un quatrième mandat pour Angela Merkel @USER @USER ladocumentationfrancaise.fr/dossiers/d0005… LINK,0
"Un match haletant, une victoire sublime. Bravo aux Bleues pour cette magnifique performance. 👏🇫🇷#FRANOR",0
@USER Si tu me retrouve dans un #balancetonporc tu seras pourquoi 😭😭😭😭😭,0
@USER vive les rebeus @USER,0
"Bonjour, pouvez vous regarder ce produit, merci Aukey Enceinte SK-M8 Bluetooth 4.0 IP64 puissance 2 x 3W L'enceinte rviv.ly/yJs84",0
@USER jamais jsuis pas un gauchiste,0
 Camille,0
Bonjour @USER et si on communiquait en DM pour parler de l'incident sur la ligne 262 en direction de @USER dont a été victime ma fille en revenant du lycée? #BalanceTonPorc #PourquoiIntervenirQuandUneEnfantSeFaitAgresser LINK,1
De nouvelles recommandations pour mieux lutter contre le viol mobile.lemonde.fr/police-justice…,0
@USER @USER @USER @USER @USER @USER Regarde ce refard froid de nazi...la photo expri.e parfaitement le QI qui est de probablement 12.7 au maximum,0
"Quand un grand gaillard se retourne vers moi ( qui suis je en train de repousser les bisous de mon copain) et me sort mort de rire: "" he hastag balance ton porc"" 
Il a refais ma journée 😂",1
Le coup de gueule de @USER sur le sujet #BalanceTonPorc #CQDLT LINK,0
Un expert du cycles menstruels de la femme expliquait au Barreau Canadien récemment son impact intolérable.. #ironie thebeaverton.com/national/item/…,0
1 ère journée nationale contre le sexisme #EnsembleContreLeSexisme en présence de Marlène Schiappa LINK,0
Pk dans les sÃ©ries hospitaliÃ¨re ils nous font tjrs des catastrophes affreuses ou tout le monde crÃ¨ve Ã§a y est y en a marre #GoodDoctor,0
@USER @USER la principale source du terrorisme c’est l’islam. le principal centre de formation c’… @USER,0
 pdt le voyage,0
"Une femme tuée par son mari, et des trésors de sémantiques sont deployés dans les commentaires  pour minimiser l'acte.
Un ministre soupçonné de viol, et des députés qui l'applaudissent dans l'hémicycle.
Tout à été très bien dit ici par les copines. Soutien à elles dans leur lutte",1
"@USER Je suis allÃ© voir son profil, il manque que la croix nazi. Pauvre gamin...",1
 faut vraiment que vous le laissiez inshallah vos gosses il se font harceler,0
@USER @USER chaque #avortement c'est mozart qu'on assassine comme l'a si bien rappelé #manu !,1
"@USER @USER @USER @USER Les détracteurs se révèlent bien trop intelligents et cultivés, dévoilent une compréhension des notions en jeu (sexisme, injustices) bien trop pointue pour faire croire ensuite qu’ils ont pas compris le #BalanceTonPorc !",1
j'aime une vidéo @USER chine : le rejet des migrants africains à l'adresse @USER,0
"@USER Aussi faudrait m'expiquer qui est le Mao de #balancetonporc, qui est donc le dictateur vieillissant et physiquement affaiblit qui a lancé le mouvement dans le but de purger un régime dont le contrôle lui échappe?",0
« Les réseaux sociaux sont de simples plateformes ou des éditeurs de contenus? Il faut engager leur responsabilité au niveau européen comme des éditeurs de contenus » #legrandsoirweekend @USER,0
"Retweeted Ensemble, l'Île-de-France (@USER):

[ 🚨 Communiqué ] Valérie Pécresse veut encore augmenter le Pass Navigo.
➡️ bit.ly/2KdGnkb #DirectIDF #TransportsIDF LINK bit.ly/2KdGnkb",0
 ou le cul de vos mamans,0
c est qui le mongol en face bourdin? @USER,0
"@USER La #justice et la @USER ont p-t enfin compris qu'en cas de #crimesexuel (#harcèlement #viol #moiaussi #balancetonporc...), on veut qu'#onvouscroit, une procédure expéditive et des peines disproportionnées et exemplaires!
Ils sont finis, les beaux jours de la #cultureduviol",1
"“L’ambition ça s’assume, tout dépend ce qu’on en fait et à quoi elle sert” - @USER est dans #SLT LINK",0
"Votre venue @USER incarne le lien qui unit nos deux pays, la mémoire et la projection vers l'avenir. LINK",0
les rebeus vous êtes fort que pour les mariages @USER,0
 tu piques mes répliques Lisa?,0
"La créatrice de #balancetonporc poursuivie en diffamation
ow.ly/Shz730hRDB5",0
Non quâil crÃ¨ve LINK,0
"#Macron annonce une femme Premier Ministre !
👹👹👹La présence au premier rang de Ségolène Royal commence à m'angoisser ! ! !
#JamaisMacron LINK",0
#balancetonporc personne ne ce plein de @USER pour exhibitionnisme. Il montre son sex a des gens pour s'amuser mais ça c'est toléré?,1
"@USER @USER c'est de qui cette grande pensée? Quoi que c'est vrai que maintenant y a des""féministes""...  #ironie #féminisme",0
 c pas normale ton truc fdp ,1
L'activité la plus sportive que j'ai faite aujourd'hui c'est d'aller chercher la pizza que j'avais commandé #payetonsport,0
jvais crevÃ©,0
"Le délit de #diffamation en France, une arme de dissuasion à la liberté d'expression ? Sandra Muller, créatrice de #balancetonporc poursuivie en diffamation lemonde.fr/societe/articl…",0
"Pénibles, mais pénibles... ces bonnes femmes ! (Abonnées) lemonde.fr/idees/article/… #sexisme #spécisme",1
 bon slt les gens,0
@USER @USER soyons clairs arabes ou noirs ils font parti de la mm catégorie. devrait vous m… @USER,0
@USER @USER @USER @USER en fait d'attardé mental je suis ingénieur dans le domaine de l'énergi… @USER,0
"""Je te citerai des poèmes de verveine"" #marseillecanebiere #payetashnek",1
@USER de la thune pour les migrants...y de la thune... français d’abord ! pour nos aînés priorité nationale !,0
Hitler Ã©tait connu pour captiver les gens. Faites ce que vous voulez de cette info LINK,0
@USER 1/2-Ce complot mondialiste est d'une telle ampleur qu'il est difficile de dÃ©signer un seul responsable.Hitler disait que le Saint Empire romain devait Ãªtre rÃ©tabli et avait vocifÃ©rÃ© que le national socialisme durerait mille ans.,0
@USER calla mongol,0
@USER @USER oui le y’a eu le soi-disant printemps arabe après y’a des groupes terroristes qui ont a… @USER,0
@USER l'endoctrinement gauchiste fonctionne plein pot sur des cliches leur pille leurs richesses le... @USER,0
 jen profiterai pour te baiser,0
Thiago sylva = tir de femme enceinte #ASSEPSG,1
Connasse cette grosse vache faut qu’elle redescende #lrdmv,1
" tu m'étonnes que vous l'avez vue,  c'est vous qu'il l'avez prises connasses",0
"Sinon, Collard vient de sortir un ""Touche pas à mon porc"" en lieu et place de #BalanceTonPorc chez #LTD, on tient un des plus beaux lapsus de l'année là.",1
@USER @USER @USER Hitler trump bolsonaro tjrs la mÃªme histoire juste le pays change,1
@USER sale mongol dans 10 ans ça sera le feu quand tu seras au rsa mdr,0
"L’essentialisme n’est pas qu’un défaut de conscience des rapports sociaux, c’est aussi un choix moral... Adossé certes à un prétendu bon sens du « naturel » et à des croyances scientistes, mais en rien dépolitisé. #stéréotypes #sexisme 

eveprogramme.com/32372/stereoty… LINK",1
 je vais te niker tt tes mort toi ta daronne ton daron et ton fdp de Jimmy le gwer,1
"Manque d'espace, cages insalubres… L214 révèle des images chocs d'une ferme à fourrure LINK",0
@USER en vrai les rebeus et les blancs en premier jpeux pas les départager..,1
@USER @USER t'as pas cours pour dormir comme ça sale arabe,0
 déjà m'interpelle même pas on est pas pote,1
"""Je viens des Républicains et je sais pourquoi j'en suis partie. Notammant quand je vois le choix de Laurent Wauquiez en président de parti et ses propos à Lyon."" @USER #WauquiezGate",0
"@USER @USER oh mon dieu, un garcon sur fond rose et une fille sur fond bleu, quel cauchemar! #ironie #pensecommeLMPT",1
 What ?,0
 comme tout le monde donne son avis je me permet je pense que vous êtes juste complexé par vos propres physique et vous vous sentez tellement dans votre peaux que vous êtes obliger de dénigré les autre,0
 tu ressemble a mon anus,0
"""@USER MalgrÃ© ce document Ã  charge contre Vichy, Paxton n'arrive pas Ã  prouver que Vichy n'a pas prÃ©servÃ© les juifs fr de la dÃ©portation, il dit """"Ã  mon avis"""".Un avis ce n'est pas scientifique.Tout le monde sait que c'est Hitler qui imposa Laval le collabo Ã  PÃ©tain qui n'en voulait plus""",0
 ces ton pere qui la pomper comme toi avec les mecs!!!!!!!!!!!!!!!!,0
@USER @USER @USER nique tes morts sale juif,0
les arabes vont dire c’est l’oeil des gens @USER,1
@USER est pour ou contre l’avortement mais,0
Une Afrique où on reconnait qu'une femme peut occuper un poste de responsabilité et se débrouiller aussi bien qu'un homme #Afriquedemesrêves,1
"Malgré toute ma bonne volonté , les propos d'Aurore #Bergé n'impriment pas  Mon esprit est bloqué sur ce qu'elle donne à voir plus qu'à penser #SLT 😏",1
"Entre Le Graet et Theresa May, on dirait que le président est venu avec ses parents. #FRAANG",0
"""Je complÃ¨te:
",0
@USER On s'en beur,0
"Tu passes ton temps à dire aux gens que telle ou telle personne est grossophobe donc qu'elle n'est pas féministe. Mais c'est comme si la grossophobie, les militantes s'en battaient les reins 👀",1
"En france câest bizarre quand Ã§a touche une personne (macron en hitler) il y a des sanctions mais quand Ã§a touche des millions de gens rien ,libertÃ© de blasphÃ¨me ....    #TPMP",1
"Le TEXTE de la déclaration d'@USER à l’occasion de la déclaration conjointe avec la Chancelière de la République fédérale d’Allemagne, #AngelaMerkel est disponible &gt;&gt; goo.gl/EDAR46 🇩🇪🇫🇷🇪🇺 LINK",0
"""Iel c'est mettre le i en premier donc mettre le mascu en premier, c'est un signe de domination.
",1
@USER @USER @USER @USER Vous semblez ignorer que certains journalistes sont diplÃ´mÃ©s et que certains chercheurs stupides. Le mÃ©pris bride l'intelligence. J'ose espÃ©rer que les gens que vous cotoyez ont un autre Ã©tat ,0
les négationnistes du terrorisme musulman sont aussi odieux que les négationnistes des chambres à gaz. les attaques… @USER,0
"LR  l'ancien parti de Darmanin qi 
Veulent la mort de Darmanin politiquement avc la complicité de femme qi pratique l ancien métier du monde la salauprie n est ps fiable la trainée come le Parti LR  le parti ds magouilleurs des malhonnêtes ils ne sont ps propres ls Mafieux👎 twitter.com/leJDD/status/9…",1
Les froid il creve mentalement ? Non,0
@USER @USER @USER J'ai la crevÃ©. Je tÃ©lÃ©travailler. Test COVID nÃ©gatif,0
ce que serait la france sans les renois et les rebeus @USER,0
 ces putain de serbes de merdes,1
 tu as trouver une nouvelle cible ?,0
"« Elle se souvient de cette femme sans membre, ""considérée comme un sexe"" par son agresseur qui la violait, la faisait rouler au sol, ""jouait"" avec son corps. ». Ok donc le nombre de mecs monstrueux c’est combien en France ? 🤬
#WTF #MeToo #BalanceTonPorc  lesinrocks.com/2017/12/16/act…",1
 alors la con de ta mère,0
@USER @USER @USER @USER mdr bac option attardé !,0
" si vous ne disiez pas n'importe quoi aussi,  les gens seraient peut-êtr eun peu avec vous",0
"On ne peut pas regarder seulement ce projet de loi : le budget asile-immigration-intégration, dont j’étais rapporteur spécial, a été augmenté de 26%. Cette majorité a mis en place de nouveaux moyens, pour construire notamment des places d’hébergement #Humanité_Efficacité LINK",0
Mdrrr et avant  avec les tél chinois ça disait carrément ´´Vivre les dents bleues’´  kxptdrwzxvbdj😂😂😂😂 twitter.com/jafarfadets/st…,0
@USER Si on suis cette logique les anti Hitler deviennent des anti allemands ? C'est en Ã§a que je trouve que Ã§a va un peu loin. Ne trouves tu pas?,0
emission @USER chez @USER - pour ce gauchiste menteur et méprisant une maman avec 5 enfants est r… @USER,0
@USER alors que l’attardé comorien il est à fond dans sa connerie,0
"Une fille vient de me toucher le pec gauche, j'en ai marre du harcèlement sexuel...
#MoiAussi #Balancetatruie",1
 oe pure merde,0
 beh en réalité tu fais bouffer le corps a un porc ça bouffe tout,0
"Emmanuel Macron est arrivé au Salon de l'agriculture
bfmtv.com/politique/emma… LINK",0
Article. Tir sur la ligne de bus 617 entre Aulnay-sous-Bois et Bobigny : une femme enceinte de 4 mois blessée  0z.fr/LfX8Z,0
"Le #NPD ouvre une enquête pour faire la lumière sur les allégations visant Erin Weir

« Il s’agit d’allégations troublantes que je prends très au sérieux. » 

- @USER

#polcan #moiaussi #meetoo LINK",0
"[@USER weekend] Elsa Dorlin ""Le ju-jitsu est utile contre la police, contre les maris, les pères et les patrons"" ➡️ google.fr/amp/LINK 💪 #Feminism #balancetonporc LINK",0
"#violencesfaitesauxfemmes «Délation», «séduction à la française» : comment répondre aux objections après #Balancetonporc ?C vraiment à lire avec plaisir. Au fait, une femme qui porte plainte pour vol elle est victime présumée ? via @USER buzzfeed.com/rozennlecarbou…",0
@USER c'était ironique mongol,0
Theresa May tente d'expliquer qu'il y aura un nouveau partenariat économique avec EU mais que c'est différent mais aussi pareil... At lost!,0
@USER Tu veux flex sur moi sal noir ?,1
Venezuela : une femme est enceinte de 11 bébés ! dlvr.it/QCPH7Z LINK,0
"C’est bon j’arrête avec Alicia Keys, on va me prendre pour un taré et je vais me retrouver dans #BalanceTonPorc",0
"@USER Il a passÃ© ce degrÃ©, c est le fils d Hitler. Un nazi, un nazi qui aurait Ã©tÃ© dans les SS, genre un gros nazi bien au dessus du lot LINK",1
#JO2012 : Une femme enceinte de 8 mois participe à l’épreuve de tir à la carabine à 10 mètres.,0
 tu vois c'est toi la pute maintenant nicolas,0
@USER c'est de la foutaise! un coup finance par #soros la grande crapule gauchiste,0
"La @USER se remplit très vite pour le match des Bleues 🇫🇷 le 14 février prochain. Déjà plus de 3000 places 🎫 vendues !
Réservez vos places ➡ bit.ly/2FLg1nG 🏀 LINK",0
 mais lisa tu t'appelle arthur non?,0
#BalanceTonPorc ça va décidément trop loin😁 LINK,1
- un beauf blanc traite un arabe de sale arabe c'est l'expression d'un racisme systémiqu… @USER,0
@USER et vu qu'il vient du maroc il est certainement affilier aux djihadistes. n'est ce pas un parfais islamo ga… @USER,1
"Avec le mec dans le train on parlait des balance ton porc mdr, il a dit il osait pas m'aborder à cause de ça il avait peur que j'fasse un thread j'étais K.O., tellement vous êtes des malades à faire des threads pour rien",1
"Pendant ce temps en France, on parle de #BalanceTonPorc, de #planetudiants, de fraude fiscale... Mais BH, lui parle des thèmes qui l’ont fait perdre comme s’ils étaient profondément d’actualité. Le déni est complet. twitter.com/benoithamon/st…",0
 ah ok,0
Des femmes journalistes de @USER et du #Parisien se plaignent du sexisme de leur rédaction  lemediatv.fr/articles/au-pa…,1
y'a plus de renois sur le terrain que dans tous les pays d'afrique subsaharienne réunis #olom,0
"""Premier manga : Fruits Basket
",0
"@USER @USER @USER @USER Etre féministe, c'est être conscient de la liberté de la femme, c'est donc être conscient qu'une femme peut refuser un rapport sexuel ou dénoncer un viol à la police. Tous ceux qui refusent d'admettre cette liberté au nom d'une carrière ne sont pas féministes.",1
on se rapproche dangereusement dâHitler (il nây a quâÃ  lire Mein Kampf )! LINK,1
 Il te prefere tqt,0
"Mon livre avance rapidement.
Titre: #moiaussi
#jeudiconfession",0
@USER @USER @USER @USER monde de mongol,0
"J’en peux plus des tweets misogynes et sexistes sur @USER parce que l’on voit ses jambes et son décolleté ! La société française est vraiment devenue puritaine, à l’américaine 🙄🙄🙄 #SLT",1
@USER le connard gauchiste dans toute sa splendeur,0
"Si un homme trompe c'est simplement un homme, il est faible il en a presque le droit.
Si c'est une femme elle a détruit TOUTE la relation, elle l'a fait '' avec le cœur ''

Oweh 🙌",1
"En Italie, une association essaie d’enseigner aux #migrants que «lorsqu’une femme occidentale dit «Non», il ne faut pas la tabasser».
Nos dirigeants se rendent-ils compte de la réelle menace civilisationnelle par les personnes qu'ils font venir sur notre sol?",1
"Ce soir, ton clito c'est mon chewing-gum! #PayeTaShnek #LartDeParlerAuxFemmes",1
"En moyenne, une femme met 26 choses dans sa valise qu'elle n'utilisera jamais.",1
 embrasser*,0
peut être contre l'avortement à titre personnel mais comme toute conviction personnelle celle-ci doit rester d… @USER,0
Certains se font bannir pr un tweet pdt que d autres ne sont pas bannis ms mieux ils sont carrément visités alors qu ils ont reconnu les faits d « agressions sexuelles » #balancetonporc #lafrancefolle,1
@USER @USER @USER l'ultradroite déjà et l'oas c'était des enfants de coeur? sale débile va,0
un attardé prend la parole @USER,0
faire de la vaiselle avec @USER et se rendre compte que notre fils @USER est complètement attardé,0
Un homme sans femme c un bateaux sans gouvernail,0
#TLMEP Vous n'avez pas invité d'hommes à cette table ou ils ont refusé? #MoiAussi #EtMaintenant ici.radio-canada.ca/nouvelle/10780…,1
"Le sexisme en #GN par Muriel : ""Pour savoir si il faut utiliser le thème du sexisme dans votre jeu, on en revient toujours à la même question : quelle histoire est-ce qu'on veut raconter ?"" #BETALARP2018 #LARP #SEXISME",1
"Est-ce un hasard si #BrigitteSy est majoritairement défendue par des hommes ? Le #ManifesteDes100 est une honte pour les femmes agressées sexuellement !
#Balancetonporc",1
"Jconnais des mecs qui touchent des meufs ""consentantes"" mais qui sont surtout grave bourrées, et ça craint, déso pas déso #balancetonporc",1
qui se rappelle si ce mongol à déjà été à l'école ?? @USER,0
 sympa pour ton pote,0
@USER @USER bah nael jvois pas tes tweet d'hypocrite sal noir,1
"Le directeur de l'équipe féminine de gymnastique accusé d'agressions sexuelles. La police de #Sarnia en Ontario a fait son arrestation. @USER #moiaussi #metoo 
ici.radio-canada.ca/sports/1073495…",0
"Catherine DENEUVE, BB et qui encore est contre de cette ridicule mode de #me2 ...😎 twitter.com/FRANCE24/statu…",1
 T'as pas besoin d'être jalouse,0
Ok un mec a balancé une vidéo porno de lui mais le principal point de l’affaire c’est les tentatives de corruption et d’harcèlement de mineurs avec son pote mais on en parle pas 🙃 Et là ça critique les accusations contre ton pote alors que #BalanceTonPorc c’était super 🙃🙃🙃🙃 twitter.com/lesterriens/st…,1
@USER toi tfacon c’est tarte citron 280 et rebeus barbus,0
"Face au sexisme dans l’entreprise, il faut allier vigilance individuelle et vigilance collective.
#EnsembleContreLeSexisme @USER LINK",0
@USER Beh logique que les FranÃ§ais se lÃ¨vent contre l extrÃ©misme Fascistes ? Tu as cru que la majoritÃ© des franÃ§ais Ã©tait fachos? Reveille toi! Y a les antifas et les franÃ§ais Anti Fascistes ! Tes nazillons ne sont qu une minoritÃ© ! Le modÃ¨,1
@USER j'crois j'suis attardé ++ mais rassurée moi c'est pas vivant ça ? ont à tous déjà vue la pub à la télé… @USER,0
#macron notre ado attarde continue precher dans le desert et ruiner l'image de notre pays deja bien abimee par @USER,0
"#ONPC : Non Ségolène Royal n'a pas embauché Thomas Hollande pendant la campagne de 2007. #Burgraff #FakeNews 
 po.st/4yAdpD",0
hier soir à toulouse s'est fait embrouillé par une meuf arabe et elle m'a insulté de sale française sauf que s… @USER,0
"Après Hollywood et les médias, c'est au tour de #Washington d'affronter les dénonciations de nombreuses femmes - Explications @USER

bit.ly/2BdYLbi

#metoo #moiaussi LINK",0
L'accessoire discret #MoiAussi des Golden Globes va faire jaser huffp.st/7JyvJ6o LINK,0
 vas courir gros phoque retourne dans l'eau,0
@USER mois bi dara bakhoussi il nous attarde tout simplement niou meuna teudj année bi,0
Christine Lagarde dispensée de peine. 💁🏼‍♂️ twitter.com/Gendarmerie/st…,0
bien des migrants vivaient aussi dans l'illégalité aux États-unis @USER,0
Tribune sur le harcèlement: Catherine Deneuve assume mais présente ses excuses aux femmes victimes bfmtv.com/mediaplayer/vi… via @USER,0
@USER t’es attardé tu m’as unfollow,0
@USER si les fans de mangas sont des attardé mentaux les fans de célébrités de tele réalité ou autre sont quoi.vive les manga,0
#lfauit @USER doit voir le #mongol,1
"Quelle honte, qui a autorisé cette manifestation. @USER atteinte à la liberté de choix, de son corps etc #balancetonporc twitter.com/RTenfrancais/s…",1
"Sexualiser le corps de la femme, insinuer qu'elle couche pour avoir ce qu'elle souhaite, une tactique classique contre les femmes politiques, depuis Edith Cresson comparée à Pompadour jusqu'aux fausses rumeurs de liaison Jouanno-Sarkozy. cc @USER twitter.com/MargauxLannuze…",1
À quand le droit de baffer toutes ces petites merde qui ce prennent pour des hommes? #PayeTaShnek #StopAuHarcèlementDeRue!Je suis #révoltée,1
"Jeremstargate : une plainte pour ""viol sur mineur"" déposée
 lesinrocks.com/2018/01/23/act… LINK",1
"En fait ma mère est bourrée de contradiction ... Comme tout le monde me direz-vous. Mais genre ne pas accepter de rire ou de voir rire sur le hashtag ""balancetonporc"" tout en culpabilisant certaines femmes de jouer les agicheuses ... Je comprends plus rien.",1
Pourquoi la tribune de Catherine Deneuve and co a-t-elle fait tant de bruit? cheekmagazine.fr/contributions/…  LINK,0
"Poursuivie en diffamation, la créatrice de #balancetonporc lance une collecte pour payer sa défense lunion.fr/71192/article/… via @USER",0
 je sais ou thabite fais  pas le maline brice ftg,0
 sophie tetais pas la pendant genre une semaine tu reviens pour foutre la merde,0
Collier plume bronze perle en papier artisanale collier perles bleues violettes chaine idée cadeau femme cadeau saint valentin cadeau fait main ungrandmarche.fr/boutiques/p/co…,0
"""Yui crÃ¨ve le pneu de Shin ð± Il ne peut pas suivre Daisuke et le pneu Ã©clate en allant avec Yui au LSMS """"ArrÃªte toi! Appelle le Benny's c'est mieux"""" On se met sur le cotÃ© et on lance un appel dÃ©panneur. On voit une petite voiture sportive arriver en trombe c'est la dÃ©panneuse ð LINK",0
Trop gentille cette fille. #Ironie,0
 good by,0
Je prépare une séance en classe sur le sexisme dans la pub ça me fait mal au coeur aha,0
 ca ce fait pas d'avoir fait ca 🙄,0
@USER Tu mÃ©rite quâon te crÃ¨ve tes pneu toi ..,0
@USER sale pute de féministe,0
@USER erreur d' hashtag non ? #payetashnek,0
c’est un gauchiste normal qu’il soit con @USER,0
@USER gros tu vas pas t’y mettre aussi? y’a des renois qui vous demandent de ne pas dire nigga dites pas nigga… @USER,1
